Number of segments;Max;Median;Min
1186;405,0465;335,07495;274,0604
1187;406,0653;335,2075;274,0604
1188;406,0653;336,0755;275,0608
1189;407,0593;336,70785;275,0608
1190;407,0593;336,70785;275,0608
1191;407,0593;336,70785;275,0608
1192;407,0593;337,20815;276,0605
1193;408,0589;338,0757;276,0605
1194;408,0589;338,20835;277,06149999999997
1195;408,0589;339,07605;277,06149999999997
1196;408,0589;339,07605;277,06149999999997
1197;409,0593;339,57615;278,06129999999996
1198;409,0593;340,0761;278,06129999999996
1199;409,0593;340,4624;278,06129999999996
1200;410,0593;340,96254999999996;278,06129999999996
1201;410,0593;341,07644999999997;279,062
1202;410,0593;341,96274999999997;279,062
1203;410,0593;341,96274999999997;279,062
1204;411,05949999999996;342,96295;279,062
1205;411,05949999999996;342,96295;280,0623
1206;412,0598;343,46305;280,0623
1207;412,0598;343,6268;281,0619
1208;412,0598;343,97339999999997;281,0619
1209;413,06;344,4694;281,0619
1210;414,0607;344,96959999999996;282,06219999999996
1211;414,0607;344,96959999999996;282,06219999999996
1212;414,0607;345,77529999999996;282,06219999999996
1213;415,0605;346,38349999999997;282,06219999999996
1214;416,0793;346,8836;283,0623
1215;416,0793;347,4702;283,0623
1216;417,0732;347,89349999999996;283,0623
1217;417,0732;347,89349999999996;283,0623
1218;418,0728;347,89349999999996;284,063
1219;418,0728;348,8899;284,063
1220;419,073;349,3899;284,063
1221;419,073;349,3899;285,0629
1222;419,073;350,3902;285,0629
1223;421,0734;350,3902;285,0629
1224;421,0734;350,89029999999997;285,0629
1225;422,0737;351,58385;286,06309999999996
1226;422,0737;352,084;286,06309999999996
1227;422,0737;352,28265;286,06309999999996
1228;423,0739;352,71684999999997;287,0637
1229;423,0739;353,08425;287,0637
1230;423,0739;353,21664999999996;287,0637
1231;424,0746;353,7167;288,0635
1232;424,0746;353,7167;288,0635
1233;425,07439999999997;354,2169;288,0635
1234;425,07439999999997;354,2169;289,06419999999997
1235;426,09319999999997;354,71695;289,06419999999997
1236;427,0872;355,21705;289,06419999999997
1237;428,0867;355,71229999999997;290,0645
1238;428,0867;356,2641;290,0645
1239;429,087;356,71234999999996;290,0645
1240;430,0872;356,71234999999996;291,06419999999997
1241;430,0872;357,21265;291,06419999999997
1242;431,08759999999995;357,26435;291,06419999999997
1243;431,08759999999995;358,58045;291,06419999999997
1244;432,0786;358,58045;292,0645
1245;432,0786;358,7131;292,0645
1246;433,0881;359,29794999999996;292,0645
1247;434,0886;359,79789999999997;292,0645
1248;434,0886;360,0856;293,0646
1249;435,08849999999995;360,0856;293,0646
1250;437,1015;360,58555;293,0646
1251;438,1021;361,08545;293,0646
1252;439,10159999999996;361,0857;294,0648
1253;439,10159999999996;361,5858;294,0648
1254;440,1017;362,08615;294,0648
1255;440,1017;362,58625;294,0648
1256;440,1017;363,08125;295,065
1257;441,1019;363,33805;295,065
1258;441,1019;363,79609999999997;295,065
1259;441,1019;364,5867;296,0653
1260;441,1019;364,73384999999996;296,0653
1261;442,1024;365,79155;297,066
1262;442,1024;366,4244;297,066
1263;442,1024;367,08234999999996;297,066
1264;442,1024;367,08729999999997;297,066
1265;443,1024;368,0823;298,0657
1266;443,1024;368,08754999999996;298,0657
1267;444,10299999999995;368,09855;298,0657
1268;444,10299999999995;368,80174999999997;298,0657
1269;444,10299999999995;369,08304999999996;299,0664
1270;445,10269999999997;369,79859999999996;299,0664
1271;445,10269999999997;369,79859999999996;299,0664
1272;445,10269999999997;370,08324999999996;300,06669999999997
1273;445,10269999999997;370,08324999999996;300,06669999999997
1274;446,12879999999996;371,08304999999996;300,06669999999997
1275;446,12879999999996;371,0834;301,0664
1276;446,12879999999996;371,216;301,0664
1277;447,1162;371,83484999999996;301,0664
1278;447,1162;372,29884999999996;302,0666
1279;447,1162;372,83504999999997;302,0666
1280;448,1153;373,084;303,0668
1281;448,1153;373,83535;303,0668
1282;448,1153;374,08394999999996;303,0668
1283;449,1158;374,55075;304,0671
1284;449,1158;375,08389999999997;305,0673
1285;450,1157;375,08925;305,0673
1286;450,1157;375,49314999999996;306,0675
1287;450,1157;375,83545;306,0675
1288;451,11589999999995;376,69739999999996;306,0675
1289;451,11589999999995;377,08445;307,0682
1290;451,11589999999995;377,08934999999997;307,0682
1291;452,1162;377,49359999999996;308,06809999999996
1292;453,1164;378,08945;308,06809999999996
1293;453,1164;378,35544999999996;308,06809999999996
1294;453,1164;379,08465;309,0686
1295;454,1169;379,1193;309,0686
1296;454,1169;380,08975;309,0686
1297;455,1167;380,08975;310,0689
1298;455,1167;380,59;310,0689
1299;455,1167;381,58525;311,0686
1300;456,13669999999996;381,8616;311,0686
1301;456,13669999999996;382,36175;311,0686
1302;457,1024;382,69854999999995;311,0686
1303;457,12989999999996;383,3314;312,0689
1304;458,1024;383,3314;312,0689
1305;458,13;384,33155;312,0689
1306;459,1028;384,83164999999997;313,06899999999996
1307;459,12989999999996;384,83164999999997;313,06899999999996
1308;459,12989999999996;385,71864999999997;314,0693
1309;459,12989999999996;386,2188;314,0693
1310;460,1309;386,2188;315,0695
1311;460,1309;387,21895;316,0698
1312;461,1303;387,5866;316,0698
1313;461,1303;387,5866;317,0704
1314;462,13039999999995;388,587;317,0704
1315;463,10339999999997;388,587;317,0704
1316;463,10339999999997;389,31775;318,0702
1317;463,13079999999997;390,31485;318,0702
1318;464,1037;390,31485;318,0702
1319;464,13129999999995;390,63464999999997;319,0709
1320;464,13129999999995;391,36199999999997;319,0709
1321;465,1312;391,63505;319,0709
1322;465,1312;392,36224999999996;320,0712
1323;466,1507;392,63505;320,0712
1324;467,14419999999996;392,63505;320,0712
1325;468,14369999999997;392,94765;321,0709
1326;468,14369999999997;393,9478;321,0709
1327;468,14369999999997;394,4479;321,0709
1328;469,1438;394,4479;322,0711
1329;469,1438;395,44815;322,0711
1330;469,1438;395,44815;323,0713
1331;470,1441;395,94825;323,0713
1332;471,14419999999996;396,4486;323,0713
1333;471,14419999999996;397,44849999999997;323,0713
1334;471,14419999999996;397,44849999999997;324,07169999999996
1335;472,1445;397,85825;324,07169999999996
1336;472,1445;397,85825;324,07169999999996
1337;473,1447;398,86854999999997;325,07169999999996
1338;473,1447;398,86854999999997;325,07169999999996
1339;474,14529999999996;398,86854999999997;326,072
1340;474,14529999999996;399,8658;326,072
1341;475,14509999999996;399,8658;326,072
1342;476,2491;400,366;327,0727
1343;476,2491;400,366;327,0727
1344;477,24199999999996;401,36575;327,0727
1345;477,24199999999996;401,36575;328,0725
1346;477,24199999999996;401,36575;328,0725
1347;478,24219999999997;401,36575;329,0731
1348;478,24219999999997;402,366;329,0731
1349;478,24219999999997;402,86609999999996;330,07349999999997
1350;479,2423;402,86609999999996;331,0731
1351;479,2423;403,38485;332,0734
1352;480,24249999999995;403,86629999999997;332,0734
1353;480,24249999999995;404,3853;332,0734
1354;481,2428;404,8666;332,0734
1355;481,2428;404,88525;333,0736
1356;482,2432;405,67855;333,0736
1357;483,2432;405,88534999999996;333,0736
1358;483,2432;406,26655;333,0736
1359;484,24379999999996;407,26675;334,0738
1360;484,24379999999996;407,74899999999997;334,0738
1361;484,24379999999996;408,1162;334,0738
1362;484,24379999999996;408,7237;335,074
1363;485,2437;409,36904999999996;335,074
1364;485,2437;409,47569999999996;335,074
1365;485,2437;409,5822;336,07419999999996
1366;485,2437;410,58214999999996;336,07419999999996
1367;486,263;410,58214999999996;336,07419999999996
1368;487,2564;410,86965;336,07419999999996
1369;487,2564;411,5825;337,075
1370;487,2564;411,8699;337,075
1371;487,2564;412,36985;338,0747
1372;488,2562;412,47639999999996;338,0747
1373;488,2562;413,13705;338,0747
1374;488,2562;414,13745;339,07529999999997
1375;489,2564;414,13745;339,07529999999997
1376;489,2564;414,92695;339,07529999999997
1377;490,25649999999996;414,92695;339,07529999999997
1378;490,25649999999996;415,5406;340,0755
1379;490,25649999999996;415,5406;340,0755
1380;491,25669999999997;416,0;340,0755
1381;491,25669999999997;416,27324999999996;340,0755
1382;491,25669999999997;417,09409999999997;341,07529999999997
1383;492,257;417,68035;341,07529999999997
1384;493,11019999999996;418,09414999999996;341,07529999999997
1385;494,11039999999997;418,68039999999996;342,0756
1386;494,2578;418,86755;342,0756
1387;495,25759999999997;419,86775;342,0756
1388;496,11089999999996;419,86775;343,07579999999996
1389;497,111;421,01664999999997;343,07579999999996
1390;497,111;421,20365;343,07579999999996
1391;498,11129999999997;421,37359999999995;344,0761
1392;499,11179999999996;422,3741;344,0761
1393;499,11179999999996;422,3741;344,0761
1394;500,11179999999996;423,3741;345,0762
1395;500,11179999999996;423,3741;346,0765
1396;500,2704;423,68725;346,0765
1397;501,1122;424,28049999999996;346,0765
1398;502,1122;424,68744999999996;346,0765
1399;502,1122;424,68744999999996;347,0772
1400;502,1122;426,00215;347,0772
1401;503,1126;426,18775;347,0772
1402;503,1126;427,18944999999997;348,077
1403;504,11269999999996;427,50244999999995;348,077
1404;505,1128;428,22844999999995;348,077
1405;505,1128;428,22844999999995;349,07759999999996
1406;506,113;428,50275;349,07759999999996
1407;508,1135;429,2286;350,0779
1408;508,1135;429,503;351,07759999999996
1409;509,1142;429,69;351,07759999999996
1410;510,1139;430,4309;351,07759999999996
1411;511,1144;430,62205;351,07759999999996
1412;511,1144;430,69424999999995;352,07779999999997
1413;511,1144;431,12199999999996;352,07779999999997
1414;512,1143999999999;431,80359999999996;352,07779999999997
1415;512,1143999999999;431,88165;353,078
1416;513,1146;432,38194999999996;353,078
1417;513,1146;433,1225;354,07829999999996
1418;513,1146;434,12269999999995;354,07829999999996
1419;514,1148;434,12269999999995;354,07829999999996
1420;515,1151;434,12269999999995;354,07829999999996
1421;515,1151;435,12295;354,07829999999996
1422;515,1151;435,12295;355,07849999999996
1423;516,1155;435,61314999999996;355,07849999999996
1424;516,1155;436,12334999999996;355,07849999999996
1425;516,1155;436,4214;355,07849999999996
1426;517,1156;437,23019999999997;356,0788
1427;517,1156;437,42154999999997;356,0788
1428;517,1156;438,24654999999996;356,0788
1429;518,1157;438,24654999999996;357,07939999999996
1430;518,1157;438,9325;357,07939999999996
1431;518,1157;439,80525;357,07939999999996
1432;519,1161999999999;440,31444999999997;358,07919999999996
1433;519,1161999999999;440,31444999999997;358,07919999999996
1434;519,1161999999999;441,11435;358,07919999999996
1435;520,1161999999999;441,3112;358,07919999999996
1436;520,1161999999999;441,92839999999995;359,0799
1437;520,1161999999999;442,42865;359,0799
1438;521,1166;442,42865;359,0799
1439;521,1166;443,42855;360,08009999999996
1440;521,1166;443,92859999999996;360,08009999999996
1441;522,1166;443,92859999999996;360,08009999999996
1442;523,1168;444,2355;360,08009999999996
1443;523,1168;444,7356;360,08009999999996
1444;524,117;444,7356;360,08009999999996
1445;526,1175;445,23564999999996;360,08009999999996
1446;528,1179999999999;445,60299999999995;361,0804
1447;530,1184;445,73575;361,0804
1448;530,1184;446,60344999999995;362,0806
1449;530,1184;446,69719999999995;362,0806
1450;531,1183;447,10339999999997;363,0808
1451;533,1187;447,10339999999997;363,0808
1452;534,119;448,1038;364,08099999999996
1453;534,119;448,1038;364,08099999999996
1454;535,1193999999999;448,6037;364,08099999999996
1455;537,1197;449,8631;364,08099999999996
1456;537,1197;449,8631;365,0813
1457;538,1202999999999;451,36289999999997;365,0813
1458;538,1202999999999;451,69759999999997;365,0813
1459;538,1202999999999;452,8632;365,0813
1460;539,1202;452,8632;365,0813
1461;540,1205;453,36355;366,082
1462;540,1205;453,50825;366,082
1463;540,1205;453,86365;366,082
1464;541,1206;454,00835;367,08169999999996
1465;541,1206;455,00874999999996;367,08169999999996
1466;543,121;455,23465;368,0823
1467;544,1211999999999;455,7346;368,0823
1468;544,1211999999999;456,5091;369,0829
1469;545,1216;456,7348;370,0824
1470;546,1216999999999;457,46885;370,0824
1471;546,1216999999999;457,8748;371,0831
1472;547,1218;458,45165;371,0831
1473;548,1224;458,96885;371,0831
1474;549,1223;459,04555;372,08279999999996
1475;549,1223;459,8752;372,08279999999996
1476;549,1223;460,04589999999996;372,08279999999996
1477;549,1223;460,04589999999996;372,08279999999996
1478;550,1229;460,58495;373,08299999999997
1479;550,1229;461,046;373,08299999999997
1480;550,1229;461,54614999999995;373,08299999999997
1481;550,1229;461,58504999999997;374,0832
1482;551,1227;462,33009999999996;374,0832
1483;551,1227;462,58085;374,0832
1484;551,1227;463,33004999999997;375,08349999999996
1485;552,1229999999999;463,33004999999997;375,08349999999996
1486;552,1229999999999;464,3304;375,08349999999996
1487;552,1229999999999;464,3304;375,08349999999996
1488;552,1229999999999;465,33045;376,0842
1489;552,1229999999999;466,1982;376,0842
1490;553,4476999999999;466,3853;376,0842
1491;553,4476999999999;466,69829999999996;377,08389999999997
1492;554,1234999999999;466,88235;377,08389999999997
1493;554,1234999999999;467,88304999999997;378,0847
1494;554,1234999999999;467,88304999999997;378,0847
1495;555,1238;468,95405;378,0847
1496;555,1238;468,95405;379,08549999999997
1497;555,1238;469,4543;379,08549999999997
1498;556,1238;469,95444999999995;380,08459999999997
1499;556,1238;470,45444999999995;380,08459999999997
1500;557,1241;470,45444999999995;381,0848
1501;558,1246;470,9548;381,0848
1502;558,1246;471,95475;382,085
1503;558,1246;471,95475;382,085
1504;559,1245;472,88405;383,08529999999996
1505;559,1245;472,95504999999997;384,08549999999997
1506;560,1251;473,9552;384,08549999999997
1507;560,1251;473,9552;385,0857
1508;561,125;474,5166;387,0863
1509;562,1252999999999;474,9555;387,0863
1510;563,1254;475,5882;387,0863
1511;564,1256;475,95605;387,0863
1512;565,1259;476,5883;388,08689999999996
1513;565,1259;477,19584999999995;389,0872
1514;566,1264;477,32824999999997;389,0872
1515;566,1264;478,2394;389,0872
1516;566,1264;478,3286;389,0872
1517;566,1264;479,10715;390,0868
1518;567,1263;479,1966;390,0868
1519;567,1263;479,32885;391,08709999999996
1520;567,1263;479,69624999999996;391,08709999999996
1521;567,1263;480,10735;391,08709999999996
1522;567,1263;480,69655;392,08729999999997
1523;568,1268;481,19665;392,08729999999997
1524;568,1268;481,19665;392,08729999999997
1525;569,1268;481,74035;392,08729999999997
1526;569,1268;482,54609999999997;392,08729999999997
1527;569,1268;482,54609999999997;393,0875
1528;570,1273;483,04625;393,0875
1529;570,1273;483,54634999999996;393,0875
1530;570,1273;484,04634999999996;394,0877
1531;570,1273;484,04634999999996;394,0877
1532;571,1272;484,54654999999997;394,0877
1533;571,1272;485,04665;395,08799999999997
1534;571,1272;485,6975;395,08799999999997
1535;572,1274999999999;486,04695;396,0892
1536;572,1274999999999;486,04695;396,0892
1537;573,1277;487,04699999999997;397,0884
1538;573,1277;487,04699999999997;397,0884
1539;573,1277;488,09105;397,0884
1540;574,1279999999999;488,45844999999997;397,0884
1541;574,1279999999999;488,9584;397,0884
1542;574,1279999999999;489,2417;398,0892
1543;575,1283;489,95869999999996;398,0892
1544;575,1283;490,59175;398,0892
1545;576,1283;490,59175;399,08939999999996
1546;576,1283;490,59175;399,08939999999996
1547;577,1286;491,5918;400,0891
1548;578,1291;492,09184999999997;400,0891
1549;579,129;492,59209999999996;401,0893
1550;579,129;493,0922;402,0895
1551;580,1293999999999;493,59205;402,0895
1552;580,1293999999999;493,59205;403,0899
1553;580,1293999999999;494,59234999999995;403,0899
1554;581,1295;494,59234999999995;404,09
1555;581,1295;495,44525;404,09
1556;581,1295;496,44539999999995;404,09
1557;581,1295;496,44539999999995;405,0902
1558;582,1299;496,94534999999996;407,09069999999997
1559;582,1299;497,3327;407,09069999999997
1560;583,13;497,3327;408,09139999999996
1561;583,13;498,3331;408,09139999999996
1562;583,13;498,3331;408,09139999999996
1563;584,1302;499,24415;408,09139999999996
1564;584,1302;499,24415;409,09159999999997
1565;584,1302;500,14345;409,09159999999997
1566;585,1302999999999;500,64365;410,0913
1567;585,1302999999999;501,1438;410,0913
1568;586,1306;501,2449;410,0913
1569;586,1306;501,74485;410,0913
1570;587,1309;502,24494999999996;412,0917
1571;588,1313;502,24494999999996;413,0927
1572;588,1313;503,63995;413,0927
1573;589,1313;504,14015;413,0927
1574;590,1318;504,6402;414,0922
1575;591,1318;505,14034999999996;414,0922
1576;592,132;505,64034999999996;414,0922
1577;592,132;506,22954999999996;415,0924
1578;593,1322;506,72985;415,0924
1579;593,1322;506,97555;416,0931
1580;593,1322;506,97555;416,0931
1581;594,1324;507,9797;416,0931
1582;594,1324;507,9797;417,0929
1583;594,1324;508,47585;417,0929
1584;594,1332;508,47585;418,0936
1585;595,1327;509,97769999999997;418,0936
1586;596,1329999999999;509,97769999999997;418,0936
1587;596,1329999999999;510,65285;418,0936
1588;596,1329999999999;510,97794999999996;419,09389999999996
1589;597,1329999999999;511,15279999999996;419,09389999999996
1590;597,1329999999999;511,65274999999997;419,09389999999996
1591;598,1336;511,97799999999995;420,0935
1592;598,1336;511,97799999999995;420,0935
1593;599,1335;512,6528;420,0935
1594;599,1335;513,15295;420,0935
1595;599,1335;513,15295;421,0938
1596;599,1335;513,92;422,094
1597;600,134;513,92;422,094
1598;600,134;514,14905;422,094
1599;601,1338999999999;514,4784999999999;422,094
1600;601,1338999999999;514,9244;423,0943
1601;602,1341;515,1536;425,0947
1602;603,1344;515,65355;425,0947
1603;604,1347;515,92445;426,0954
1604;604,1347;516,2646;426,0954
1605;604,1347;517,2574999999999;427,0952
1606;604,1347;518,09755;427,0952
1607;605,1349;518,5831;427,0952
1608;605,1349;518,7578;428,096
1609;605,1349;519,2579499999999;428,096
1610;606,1351;519,58345;428,096
1611;606,1351;519,75805;429,0965
1612;606,1351;520,098;429,0965
1613;606,1351;520,7584499999999;429,0965
1614;607,1356;520,7584499999999;430,0959
1615;607,1356;521,08355;430,0959
1616;607,1356;521,9529;430,0959
1617;607,1356;521,9529;431,096
1618;609,136;522,0840999999999;431,096
1619;609,136;522,4513499999999;431,096
1620;609,136;522,95345;431,096
1621;609,136;522,9553999999999;432,0963
1622;609,136;523,9515;432,0963
1623;610,136;523,9535999999999;433,0965
1624;610,136;524,1302;433,0965
1625;611,1363;524,95555;433,0965
1626;611,1365999999999;525,13035;434,0967
1627;611,1365999999999;525,63045;436,0976
1628;612,137;526,1269;436,0976
1629;612,137;526,627;436,0976
1630;613,1372;526,62895;437,0974
1631;613,1372;527,1288499999999;437,0974
1632;615,1377;527,627;437,0974
1633;616,1377;527,627;438,0981
1634;617,1283999999999;527,6288499999999;438,0981
1635;617,1283999999999;528,6275499999999;439,09839999999997
1636;618,1378;528,93875;439,09839999999997
1637;618,1381;528,93875;439,09839999999997
1638;618,1381;529,93875;440,09819999999996
1639;619,1379999999999;529,93875;440,09819999999996
1640;619,1383;529,93875;440,09819999999996
1641;620,139;530,43885;441,0986
1642;620,139;530,9392;441,0986
1643;620,139;531,8706;441,0986
1644;620,139;532,4395999999999;442,0985
1645;621,1388999999999;532,4395999999999;443,0987
1646;622,1392;533,4395999999999;443,0987
1647;623,1394;533,4395999999999;444,09889999999996
1648;625,1301;534,6822;444,09889999999996
1649;625,1301;534,6822;444,09889999999996
1650;626,1395;535,1822;445,09929999999997
1651;626,1395;535,69085;446,09979999999996
1652;626,1395;536,70345;446,09979999999996
1653;626,1395;536,70345;446,09979999999996
1654;627,1403;537,47545;446,09979999999996
1655;628,1409;538,2208499999999;447,0997
1656;628,1409;538,9732;447,0997
1657;628,1409;538,9789;447,0997
1658;628,1409;539,4735999999999;448,1003
1659;629,1406999999999;539,97925;448,1003
1660;629,1406999999999;540,7215;449,1006
1661;629,1406999999999;540,7215;449,1006
1662;630,1414;541,2216;450,1004
1663;630,1414;541,97025;450,1004
1664;631,1412;542,6248499999999;450,1004
1665;631,1412;543,0061999999999;451,1006
1666;631,1412;543,25805;451,1006
1667;632,1408;543,62515;452,1008
1668;632,1408;544,12505;453,101
1669;634,1413;544,3769;454,1011
1670;635,1419999999999;544,7873999999999;454,1011
1671;635,1419999999999;545,7228;455,10139999999996
1672;636,1423;545,7228;455,10139999999996
1673;636,1423;545,97115;456,1021
1674;637,1424999999999;546,9712499999999;457,1019
1675;637,1424999999999;546,9712499999999;457,1019
1676;638,1429999999999;547,4714;458,10249999999996
1677;638,1429999999999;548,4719;458,10249999999996
1678;638,1429999999999;548,8743999999999;459,1028
1679;639,1431;549,47185;459,1028
1680;639,1431;550,4723;460,1026
1681;639,1431;551,46985;460,1026
1682;640,1437;552,29445;461,10269999999997
1683;641,1435;552,29445;461,10269999999997
1684;642,1437;552,29445;461,10269999999997
1685;642,1437;552,9725;461,10269999999997
1686;643,1433999999999;553,2946499999999;462,1029
1687;643,1433999999999;553,97285;462,1029
1688;643,1433999999999;554,7950999999999;462,1029
1689;644,1442999999999;554,9461;463,10319999999996
1690;644,1442999999999;555,45475;463,10319999999996
1691;646,1445;555,9546;464,10339999999997
1692;646,1445;556,4551;464,10339999999997
1693;647,1447999999999;557,4517999999999;464,10339999999997
1694;647,1447999999999;557,4517999999999;465,1036
1695;647,1447999999999;557,8761499999999;465,1036
1696;648,1449;558,4525;465,1036
1697;648,1449;558,8766499999999;466,10429999999997
1698;649,1446;559,45235;466,10429999999997
1699;650,1356;559,95245;467,1042
1700;650,1356;560,3767;467,1042
1701;650,1356;560,877;467,1042
1702;651,1467;561,3770999999999;468,10479999999995
1703;651,1467;561,87725;469,10519999999997
1704;651,1467;562,70475;469,10519999999997
1705;652,1459;563,70505;470,10479999999995
1706;652,1459;563,70505;470,10479999999995
1707;652,1459;564,20515;471,10499999999996
1708;653,1465;564,20515;471,10499999999996
1709;653,1465;564,7052;471,10499999999996
1710;654,1467;565,2053;471,10499999999996
1711;655,1465999999999;565,7174;472,10519999999997
1712;657,1472;565,8899;472,10519999999997
1713;657,1472;566,22605;473,1054
1714;657,1472;566,7142;473,1054
1715;657,1472;567,21115;473,1054
1716;658,1476;567,7115;474,1056
1717;658,1476;568,21155;475,10589999999996
1718;658,1476;568,7117;475,10589999999996
1719;658,1476;568,87865;475,10589999999996
1720;659,1377;569,7117499999999;475,10589999999996
1721;659,1377;569,879;475,10589999999996
1722;660,1474999999999;570,71205;476,10659999999996
1723;660,1474999999999;571,3793999999999;476,10659999999996
1724;661,1381;571,3793999999999;476,10659999999996
1725;661,1381;571,3793999999999;476,10659999999996
1726;662,1381;571,8892999999999;477,10639999999995
1727;662,1381;572,3793499999999;477,10639999999995
1728;662,1472;572,8896;477,10639999999995
1729;663,1392;573,3797;477,10639999999995
1730;664,1397;573,8797999999999;478,1074
1731;664,1482;574,3798499999999;478,1074
1732;665,1394;574,3798499999999;478,1074
1733;665,1483;575,38005;479,10729999999995
1734;666,139;575,38005;479,10729999999995
1735;666,139;575,8879;479,10729999999995
1736;667,1401999999999;576,8805;480,1071
1737;667,1401999999999;577,38045;480,1071
1738;668,1397999999999;577,8903;481,1072
1739;668,1397999999999;578,39075;481,1072
1740;671,1406999999999;579,39035;482,1074
1741;672,141;579,89045;484,10749999999996
1742;672,141;579,89045;484,10749999999996
1743;672,141;579,89045;484,10749999999996
1744;673,1412;580,89075;484,10749999999996
1745;674,1415;581,3910999999999;485,1081
1746;674,1415;582,391;485,1081
1747;675,1413;582,8913;485,1081
1748;675,1413;582,8913;486,1088
1749;676,1415999999999;583,8918;487,10859999999997
1750;677,1417;583,8918;488,1096
1751;678,1417;584,39185;488,1096
1752;678,1417;584,8915499999999;488,1096
1753;679,1420999999999;584,8915499999999;489,10949999999997
1754;679,1420999999999;584,8915499999999;489,10949999999997
1755;679,1420999999999;585,39175;490,10929999999996
1756;679,1420999999999;586,3919;490,10929999999996
1757;679,1420999999999;586,89225;491,10949999999997
1758;680,1422;587,3924499999999;491,10949999999997
1759;680,1422;587,8829;491,10949999999997
1760;680,1422;588,3829499999999;492,1097
1761;680,1422;588,8831;492,1097
1762;681,1422;589,3833999999999;492,1097
1763;682,1637999999999;589,88355;493,1099
1764;682,1637999999999;590,38365;493,1099
1765;683,1641;591,3838499999999;494,1101
1766;683,1641;592,38395;494,1101
1767;684,1641999999999;592,38395;494,1101
1768;684,1641999999999;592,88405;494,1101
1769;684,1641999999999;593,38405;495,11039999999997
1770;685,1644;593,38405;495,11039999999997
1771;685,1644;594,3844;496,111
1772;685,1644;594,88445;496,111
1773;686,1646999999999;595,3845;496,111
1774;686,1646999999999;596,3933;497,11089999999996
1775;686,1646999999999;596,89345;497,11089999999996
1776;687,1832999999999;597,38495;498,11179999999996
1777;687,1832999999999;597,88505;498,11179999999996
1778;687,1832999999999;598,3851999999999;498,11179999999996
1779;687,1832999999999;598,3851999999999;498,11179999999996
1780;689,1446;599,3856;498,11179999999996
1781;689,1446;599,88555;499,1117
1782;689,1446;600,3857499999999;499,1117
1783;690,1449;600,88605;499,1117
1784;690,1449;601,3860999999999;500,11159999999995
1785;690,1449;601,3860999999999;500,11159999999995
1786;691,1451999999999;602,38605;500,11159999999995
1787;691,1537;602,8860999999999;501,11179999999996
1788;691,1537;603,3861999999999;501,11179999999996
1789;694,1544;603,3861999999999;501,11179999999996
1790;694,1544;604,3912;501,11179999999996
1791;695,1551;604,3912;501,11179999999996
1792;695,1551;605,39415;501,11179999999996
1793;696,155;605,89255;502,11199999999997
1794;696,155;606,3927;502,11199999999997
1795;697,1555999999999;606,89275;502,11199999999997
1796;697,1555999999999;606,89945;503,1123
1797;698,1553;607,8929499999999;503,1123
1798;699,156;608,3931;503,1123
1799;699,156;609,39355;503,1123
1800;699,156;610,2257999999999;504,1124
1801;701,156;610,89375;504,1124
1802;701,156;611,2257999999999;505,11269999999996
1803;701,156;611,39395;505,11269999999996
1804;703,1564;612,22615;506,1133
1805;704,1567;612,3942;506,1133
1806;704,1567;612,3998;506,1133
1807;704,1567;613,3986;506,1133
1808;705,1573;613,90575;506,1133
1809;706,1571;614,90025;507,1131
1810;706,1571;615,4003;507,1131
1811;708,1576;615,9003;507,1131
1812;709,1582;615,9003;508,11409999999995
1813;710,1581;616,72665;509,114
1814;711,1582;616,72665;509,114
1815;712,1581;616,9005999999999;509,114
1816;712,1581;617,72685;509,114
1817;712,1581;617,73255;509,114
1818;712,1581;618,23275;510,11379999999997
1819;713,1586;618,73285;510,11379999999997
1820;714,1589;619,72735;510,11379999999997
1821;714,1589;619,72735;510,11379999999997
1822;714,1589;619,72735;511,11409999999995
1823;714,1589;620,72775;511,11409999999995
1824;715,1586;620,72775;511,11409999999995
1825;715,1586;621,7278;512,1143
1826;716,1594;621,7278;512,1143
1827;716,1594;622,2279;513,1145
1828;716,1594;623,2280999999999;513,1145
1829;718,1596999999999;624,2283;513,1145
1830;719,1596;624,72845;514,1147
1831;719,1596;625,2285999999999;514,1147
1832;719,1596;626,22875;515,1148999999999
1833;719,1596;626,22875;515,1148999999999
1834;720,1598;626,72885;515,1148999999999
1835;720,1598;627,2289999999999;515,1148999999999
1836;720,1598;627,7291;516,1155
1837;721,16;628,7294499999999;516,1155
1838;721,16;628,7294499999999;516,1155
1839;721,16;629,7298499999999;516,1155
1840;722,1600999999999;630,22975;517,1152999999999
1841;722,1600999999999;631,23025;517,1152999999999
1842;723,1604;631,7302999999999;518,1161
1843;723,1604;631,7302999999999;519,1163
1844;724,1610999999999;632,23015;520,116
1845;724,1610999999999;632,7303999999999;520,116
1846;724,1610999999999;633,2312999999999;521,1163
1847;725,1609;633,7315;521,1163
1848;725,1609;634,2316;522,1165
1849;725,1609;634,2316;522,1165
1850;726,1616;635,23205;522,1165
1851;727,1531;635,7321499999999;522,1165
1852;728,1535;636,73235;523,1166999999999
1853;728,1535;636,73235;523,1166999999999
1854;728,1535;636,73235;524,1169
1855;729,1537;637,732;524,1169
1856;729,1618;637,732;524,1169
1857;729,1618;638,7319;525,1170999999999
1858;730,1619;638,7319;525,1170999999999
1859;730,1619;639,23195;525,1170999999999
1860;731,1541;640,23235;525,1170999999999
1861;732,1542999999999;640,23235;526,1178
1862;732,1542999999999;640,73245;527,1175999999999
