Number of segments;Max;Median;Min
1420;492,5849;402,56025;324,60679999999996
1421;492,5849;402,56025;325,61809999999997
1422;492,5849;402,56025;325,61809999999997
1423;492,5849;403,56055;326,61809999999997
1424;493,60249999999996;403,56055;326,61809999999997
1425;493,60249999999996;403,56055;326,61809999999997
1426;493,9787;404,06065;327,6187
1427;494,979;404,5607;327,6187
1428;494,979;405,06075;327,6187
1429;494,979;405,50354999999996;328,6187
1430;495,5969;405,50354999999996;328,6187
1431;495,9795;406,5037;328,6187
1432;495,9795;406,5037;329,6192
1433;496,5969;406,5037;329,6192
1434;497,59709999999995;407,34324999999995;329,6192
1435;498,5977;408,2286;329,6192
1436;498,5977;409,22429999999997;330,6191
1437;500,59779999999995;409,22429999999997;330,6191
1438;500,59779999999995;410,22454999999997;330,6191
1439;501,5981;410,22454999999997;331,6194
1440;502,59819999999996;410,7247;331,6194
1441;503,5476;410,7247;331,6194
1442;503,5476;411,65245;331,6194
1443;503,5476;411,65245;332,6196
1444;504,54049999999995;411,65245;332,6196
1445;505,5412;411,65245;332,6196
1446;505,5412;412,1526;333,6201
1447;506,5412;412,64419999999996;333,6201
1448;507,54139999999995;412,64419999999996;334,62
1449;507,54139999999995;413,1909;334,62
1450;507,54139999999995;413,6447;334,62
1451;507,54139999999995;414,19104999999996;335,638
1452;508,54159999999996;414,69984999999997;335,638
1453;508,54159999999996;415,19995;335,638
1454;508,54159999999996;416,2066;335,638
1455;509,54179999999997;416,70689999999996;336,63149999999996
1456;509,54179999999997;417,703;336,63149999999996
1457;509,54179999999997;417,703;336,63149999999996
1458;510,5421;417,703;337,6323
1459;510,5421;418,70335;337,6323
1460;511,5422;418,70335;338,6323
1461;512,5425;419,20345;338,6323
1462;513,568;419,20345;338,6323
1463;513,568;419,7034;340,6327
1464;513,568;419,7034;340,6327
1465;514,5538;420,20349999999996;340,6327
1466;515,5543;420,6998;340,6327
1467;515,5543;421,19995;341,6328
1468;516,5543;421,19995;341,6328
1469;517,5545;421,69975;341,6328
1470;517,5545;421,69975;342,633
1471;517,5545;422,2;342,633
1472;517,5545;422,7;342,633
1473;517,5545;423,20015;343,6336
1474;517,5545;423,20015;343,6336
1475;518,5547;423,6483;343,6336
1476;518,5547;424,1484;344,63349999999997
1477;518,5547;424,4767;344,63349999999997
1478;519,5558;425,14869999999996;345,6526
1479;519,5558;426,16159999999996;345,6526
1480;519,5558;426,16159999999996;346,64509999999996
1481;519,5558;427,15105;347,6457
1482;520,5553;427,6511;347,6457
1483;520,5553;428,15135;347,6457
1484;520,5553;428,15135;348,6457
1485;520,5553;428,15135;348,6457
1486;521,5554999999999;429,15119999999996;348,6457
1487;522,5557;429,15119999999996;349,6459
1488;522,5557;429,97985;349,6459
1489;522,5557;430,80845;349,6459
1490;523,5742;431,30845;350,6461
1491;523,5742;431,30845;350,6461
1492;523,5742;431,80859999999996;350,6461
1493;524,5671;432,76329999999996;351,6463
1494;524,5671;432,8089;351,6463
1495;525,1175;433,30904999999996;351,6463
1496;525,1175;433,80924999999996;352,6466
1497;526,1267;434,3094;352,6466
1498;526,1267;434,3094;353,647
1499;526,5677;435,19304999999997;353,647
1500;527,127;435,30955;353,647
1501;528,1270999999999;435,30955;353,647
1502;528,1270999999999;435,80965;354,647
1503;529,1277;435,80965;354,647
1504;529,1277;436,30975;354,647
1505;529,1277;436,30975;355,6475
1506;529,1277;436,80989999999997;355,6475
1507;530,1279999999999;437,81014999999996;356,6474
1508;530,1279999999999;437,81014999999996;356,6474
1509;530,1279999999999;438,81025;356,6474
1510;530,5686999999999;439,31045;357,6479
1511;531,5686999999999;439,31045;357,6479
1512;531,5686999999999;439,81059999999997;358,6479
1513;532,569;440,3107;358,6479
1514;532,569;440,8109;358,6479
1515;533,5865;440,8109;359,6481
1516;533,5865;441,31104999999997;359,6481
1517;533,5865;442,31104999999997;360,6484
1518;534,5803999999999;442,31104999999997;360,6484
1519;535,581;442,8112;361,6482
1520;535,581;443,31135;361,6482
1521;536,5808999999999;443,31135;361,6482
1522;536,5808999999999;444,31149999999997;361,6482
1523;537,5811;444,81145;362,6488
1524;537,5811;445,8119;362,6488
1525;538,5815;446,31199999999995;363,6492
1526;540,5817999999999;447,1982;363,6492
1527;540,5817999999999;447,1982;363,6492
1528;540,5817999999999;448,19854999999995;364,6493
1529;540,5817999999999;448,6988;364,6493
1530;540,5817999999999;448,6988;365,6669
1531;540,5817999999999;449,69885;366,6606
1532;541,5821;450,1006;366,6606
1533;541,5821;450,3128;367,66139999999996
1534;541,5821;450,48679999999996;367,66139999999996
1535;542,5824;451,10085;367,66139999999996
1536;542,5824;451,10085;367,66139999999996
1537;543,6041;451,31295;367,66139999999996
1538;543,6041;452,10114999999996;368,6613
1539;544,5937;452,3132;368,6613
1540;544,5937;452,6012;368,6613
1541;544,5937;452,81334999999996;369,6615
1542;545,5948;453,6013;369,6615
1543;545,5948;453,6013;369,6615
1544;546,5944;453,6013;370,6617
1545;546,5944;454,48755;370,6617
1546;546,5944;454,81354999999996;371,6619
1547;547,5946;454,81354999999996;371,6619
1548;548,5947;454,98765;371,6619
1549;548,5947;455,81385;371,6619
1550;549,5948999999999;455,9978;371,6619
1551;549,5948999999999;456,49805;372,6621
1552;549,5948999999999;456,49805;372,6621
1553;551,5955;456,99805;373,6626
1554;552,5957;457,4899;373,6626
1555;552,5957;457,4899;373,6626
1556;553,5957999999999;457,98994999999996;373,6626
1557;554,6141;457,98994999999996;374,6629
1558;554,6141;458,9903;374,6629
1559;554,6141;459,49055;375,68109999999996
1560;555,6071;459,49055;375,68109999999996
1561;555,6071;459,99044999999995;376,6748
1562;555,6071;459,99044999999995;376,6748
1563;556,6075;460,99055;377,67499999999995
1564;557,6078;460,99055;377,67499999999995
1565;557,6078;460,99055;377,67499999999995
1566;557,6078;461,99084999999997;377,67499999999995
1567;558,608;461,99084999999997;378,6751
1568;558,608;462,49084999999997;378,6751
1569;559,6080999999999;462,49084999999997;378,6751
1570;559,6080999999999;462,49084999999997;379,67519999999996
1571;560,3708;463,49129999999997;379,67519999999996
1572;560,6092;463,49129999999997;379,67519999999996
1573;561,6086;463,9914;380,67539999999997
1574;561,6086;464,49154999999996;380,67539999999997
1575;562,6088;464,49154999999996;380,67539999999997
1576;562,6088;465,4919;381,6756
1577;563,6259;465,99195;381,6756
1578;563,6259;465,99195;381,6756
1579;564,6201;466,99219999999997;382,676
1580;564,6201;468,10415;382,676
1581;564,6201;468,10415;383,67629999999997
1582;564,6201;468,10415;383,67629999999997
1583;566,3722;469,09395;383,67629999999997
1584;566,3722;469,09395;383,67629999999997
1585;567,3723;469,59414999999996;384,6764
1586;567,3723;470,0942;384,6764
1587;567,3723;470,0942;384,6764
1588;568,3725;471,09425;385,6938
1589;568,3725;471,09425;385,6938
1590;568,621;471,59425;385,6938
1591;569,3727;472,09454999999997;385,6938
1592;569,3727;472,09454999999997;385,6938
1593;569,6211999999999;472,59425;386,6882
1594;569,6211999999999;473,09434999999996;386,6882
1595;570,6216;473,09459999999996;386,6882
1596;571,622;473,5951;386,6882
1597;571,622;474,09495;387,6885
1598;571,622;474,0952;387,6885
1599;572,6219;474,59479999999996;387,6885
1600;572,6219;475,09479999999996;388,6885
1601;573,3738;475,5949;388,6885
1602;574,3737;475,5952;388,6885
1603;575,3742;476,59499999999997;388,6885
1604;575,3742;477,10429999999997;389,6886
1605;576,3742;477,10429999999997;389,6886
1606;576,3742;477,6044;389,6886
1607;577,3745;477,6044;390,68879999999996
1608;577,3745;478,0968;391,68899999999996
1609;577,3745;478,59725;391,68899999999996
1610;577,3745;478,59725;392,68919999999997
1611;577,3745;478,59725;392,68919999999997
1612;578,3747;479,59715;392,68919999999997
1613;578,3747;479,59715;392,68919999999997
1614;578,3747;479,59715;393,68989999999997
1615;578,3747;480,0972;393,68989999999997
1616;579,3749;480,0972;394,68969999999996
1617;579,3749;480,28985;394,68969999999996
1618;579,6347999999999;480,78999999999996;394,68969999999996
1619;580,6351;481,29004999999995;394,68969999999996
1620;580,6351;481,29024999999996;395,7082
1621;581,1396;481,79015;395,7082
1622;581,6351999999999;482,10819999999995;395,7082
1623;582,1396;482,60839999999996;396,7013
1624;582,6354;483,10835;396,7013
1625;582,6354;483,6085;396,7013
1626;583,376;483,6085;397,70189999999997
1627;584,6467;484,1087;397,70189999999997
1628;584,6467;484,1087;397,70189999999997
1629;584,6467;484,79659999999996;397,70189999999997
1630;585,6474999999999;484,8642;398,7018
1631;585,6474999999999;485,54819999999995;398,7018
1632;587,3767;485,54819999999995;399,7021
1633;588,3769;486,10915;399,7021
1634;589,3772;486,7971;399,7021
1635;589,3772;487,29735;400,7022
1636;589,3772;487,79735;400,7022
1637;589,3772;487,79735;400,7022
1638;590,3774;487,86044999999996;401,70239999999995
1639;590,3774;488,54859999999996;401,70239999999995
1640;591,3695;488,54859999999996;402,7027
1641;591,3695;488,86069999999995;402,7027
1642;591,3695;489,10999999999996;402,7027
1643;592,3778;489,798;403,7032
1644;592,3778;489,798;403,7032
1645;592,3778;490,2981;403,7032
1646;593,3782;491,29845;404,7031
1647;594,3782;491,29845;404,7031
1648;596,3787;491,8082;404,7031
1649;596,3787;492,80375;405,7217
1650;597,379;493,30404999999996;406,71459999999996
1651;597,379;493,30404999999996;406,71459999999996
1652;597,379;493,8042;406,71459999999996
1653;597,379;494,30435;406,71459999999996
1654;598,3791;494,8044;407,7152
1655;599,3793;495,30465;407,7152
1656;599,3793;495,8048;407,7152
1657;599,3793;496,30474999999996;407,7152
1658;599,6613;496,30474999999996;408,7152
1659;599,6613;496,8049;408,7152
1660;600,3796;497,80514999999997;408,7152
1661;600,3796;498,30519999999996;409,7152
1662;601,3797999999999;498,30519999999996;410,7156
1663;601,3797999999999;498,30519999999996;410,7156
1664;601,3797999999999;498,80535;410,7156
1665;602,38;499,3055;411,7159
1666;602,38;499,80559999999997;411,7159
1667;603,3809;500,30589999999995;412,71619999999996
1668;604,4993999999999;500,30589999999995;412,71619999999996
1669;604,4993999999999;500,30589999999995;412,71619999999996
1670;605,4999;501,3057;412,71619999999996
1671;606,4999;501,4421;413,7165
1672;607,5002;502,30654999999996;413,7165
1673;607,5002;502,44244999999995;413,7165
1674;608,5004;502,8015;414,71659999999997
1675;608,5004;502,8015;414,71659999999997
1676;608,5004;503,66519999999997;414,71659999999997
1677;608,5004;504,1653;415,7344
1678;609,5006;504,1653;415,7344
1679;609,5006;504,6656;415,7344
1680;609,5006;505,16575;416,7283
1681;610,501;505,66639999999995;416,7283
1682;610,501;505,66639999999995;416,7283
1683;611,382;506,6663;417,7283
1684;612,3824999999999;507,1665;417,7283
1685;612,3824999999999;507,1665;417,7283
1686;612,3824999999999;507,6667;418,7285
1687;613,3827;508,16655;418,7285
1688;613,3827;509,30764999999997;418,7285
1689;613,3827;509,66659999999996;419,7288
1690;614,3827;509,66659999999996;419,7288
1691;615,3831;509,80775;419,7288
1692;616,3832;510,66724999999997;420,729
1693;616,3832;510,80834999999996;422,7295
1694;616,3832;511,1671;423,7299
1695;617,3835;511,82685;423,7299
1696;617,3835;511,82685;423,7299
1697;618,3836;512,32695;424,72979999999995
1698;618,3836;512,82715;424,72979999999995
1699;619,3838;513,3272999999999;424,72979999999995
1700;619,3838;513,3272999999999;424,72979999999995
1701;619,3838;513,8272499999999;425,74039999999997
1702;620,3849;514,32735;425,74039999999997
1703;620,3849;514,32735;425,74039999999997
1704;620,3849;514,32735;426,73699999999997
1705;621,3842999999999;515,32755;426,73699999999997
1706;621,3842999999999;515,32755;426,73699999999997
1707;621,3842999999999;515,8277499999999;426,73699999999997
1708;621,3842999999999;516,32785;427,7415
1709;622,3852999999999;516,32785;427,7415
1710;622,3852999999999;517,328;428,74179999999996
1711;624,385;517,328;429,74199999999996
1712;625,3854;517,328;429,74199999999996
1713;625,3854;517,8281499999999;429,74199999999996
1714;625,3854;518,3284;429,74199999999996
1715;626,3855;518,3526499999999;430,7421
1716;626,3855;519,3240999999999;430,7421
1717;626,3855;519,8245499999999;430,7421
1718;627,3858;519,8527;431,7423
1719;627,3858;520,3247;431,7423
1720;627,3858;520,8530499999999;432,7425
1721;628,3858;521,3530999999999;432,7425
1722;628,3858;521,8535499999999;432,7425
1723;628,3858;522,35365;433,743
1724;629,3860999999999;523,1148;433,743
1725;630,3863;523,1148;434,743
1726;630,3863;524,11505;434,743
1727;630,3863;524,11505;434,743
1728;630,3863;525,1155;435,7605
1729;631,3865;525,6155;435,7605
1730;632,3868;526,11555;436,74609999999996
1731;632,3868;526,6156;436,74609999999996
1732;632,3868;526,6156;436,74609999999996
1733;633,3873;526,6156;437,7546
1734;633,3873;527,61585;437,7546
1735;634,3872;528,11605;438,75509999999997
1736;634,3872;528,61615;438,75509999999997
1737;635,3876;528,61615;439,7552
1738;635,3876;529,1163;439,7552
1739;636,3876;530,67805;440,7553
1740;638,3881;530,67805;440,7553
1741;639,3879999999999;531,17795;440,7553
1742;639,3879999999999;531,61675;440,7553
1743;639,3879999999999;532,6782999999999;440,7553
1744;640,3885;534,1173;441,7552
1745;641,3888;534,61335;441,7552
1746;641,3888;535,1175999999999;442,7559
1747;642,3892;535,6062;442,7559
1748;642,3892;536,1107499999999;442,7559
1749;643,3895;536,6107;442,7559
1750;644,3895;536,61785;443,756
1751;644,3895;536,61785;443,756
1752;645,39;537,1107;443,756
1753;645,39;537,1107;444,75649999999996
1754;645,39;537,61815;445,7738
1755;646,3899;538,1112499999999;445,7738
1756;646,3899;538,1112499999999;446,76009999999997
1757;647,1446;538,61135;446,76009999999997
1758;647,1446;539,32805;446,76009999999997
1759;648,1449;539,82825;446,76009999999997
1760;648,1449;540,3284;446,76009999999997
1761;648,1449;540,3284;447,7682
1762;648,1449;540,8284;447,7682
1763;648,3904;541,32845;447,7682
1764;648,3904;541,32845;448,7684
1765;649,1449;542,112;448,7684
1766;649,1449;542,32875;448,7684
1767;649,3905;542,8289;449,7686
1768;649,3905;543,32885;449,7686
1769;650,1455;543,82895;449,7686
1770;650,3908;543,82895;450,7688
1771;650,3908;544,3290499999999;450,7688
1772;650,3908;544,8292;451,769
1773;651,391;545,3293;451,769
1774;651,391;545,8294;451,769
1775;651,391;546,8298;452,7693
1776;652,1458;546,8298;452,7693
1777;652,3912;547,8299;452,7693
1778;653,3917;547,8299;453,7698
1779;654,156;548,3299999999999;453,7698
1780;654,3917;548,8299499999999;453,7698
1781;655,3920999999999;548,8299499999999;454,7698
1782;655,3920999999999;548,8299499999999;454,7698
1783;655,3920999999999;549,8305;454,7698
1784;656,3920999999999;549,8305;454,7698
1785;656,3920999999999;550,3306;455,79339999999996
1786;657,1564999999999;550,8306;455,79339999999996
1787;657,1564999999999;550,8306;455,79339999999996
1788;657,3924999999999;551,33095;456,7729
1789;658,1566;551,33095;456,7729
1790;658,1566;551,8311;457,7813
1791;659,1471;552,33095;458,78159999999997
1792;659,1569;552,33095;458,78159999999997
1793;660,1571;552,83095;458,78159999999997
1794;660,1571;552,83095;458,78159999999997
1795;661,1573;553,33115;459,7818
1796;661,9649999999999;553,8312999999999;459,7818
1797;661,9649999999999;553,8312999999999;459,7818
1798;662,1478;553,8312999999999;460,782
1799;663,9655;554,83185;460,782
1800;663,9655;554,83185;460,782
1801;663,9655;554,83185;461,78229999999996
1802;664,966;555,8317;461,78229999999996
1803;664,966;555,8317;462,78249999999997
1804;664,966;556,83195;462,78249999999997
1805;665,966;557,3322;462,78249999999997
1806;665,966;558,3324;463,78299999999996
1807;666,1487;558,83255;463,78299999999996
1808;667,1586;560,83295;464,7829
1809;667,1586;561,6985;464,7829
1810;667,967;562,6990999999999;464,7829
1811;668,1587999999999;563,1995499999999;465,8003
1812;668,9669;564,19965;466,78589999999997
1813;668,9669;564,69985;467,7947
1814;669,9671;565,2088;467,7947
1815;670,1592999999999;565,70895;467,7947
1816;670,9673;566,20575;468,79479999999995
1817;670,9673;566,20575;468,79479999999995
1818;673,9679;567,206;468,79479999999995
1819;673,9679;567,206;468,79479999999995
1820;673,9679;568,20625;469,79499999999996
1821;673,9679;568,20625;469,79499999999996
1822;674,968;568,7064;469,79499999999996
1823;674,968;569,2065;470,79519999999997
1824;674,968;569,7066;470,79519999999997
1825;675,9687;569,7066;472,79569999999995
1826;675,9687;569,7066;473,79609999999997
1827;676,9685999999999;570,20645;474,7962
1828;677,9688;570,7065;474,7962
1829;677,9688;570,7065;475,80719999999997
1830;678,9685;570,7065;475,80719999999997
1831;679,9692;571,2067;475,80719999999997
1832;679,9692;571,7066;476,79949999999997
1833;679,9692;571,7066;476,79949999999997
1834;679,9692;572,2069;476,79949999999997
1835;680,9694999999999;572,7069;477,808
1836;681,1424;573,207;477,808
1837;682,1524;573,207;477,808
1838;682,1524;573,207;477,808
1839;683,1527;574,2670499999999;478,8082
1840;684,1444;574,7722;479,8083
1841;684,1444;575,27275;479,8083
1842;685,1441;576,0383499999999;479,8083
1843;686,1437999999999;576,3041;480,8087
1844;687,1438999999999;577,3005499999999;480,8087
1845;688,1442999999999;577,80025;480,8087
1846;690,1446;578,30035;482,8091
1847;691,1447999999999;578,30035;482,8091
1848;692,1449;578,30035;483,80949999999996
1849;692,1449;579,3008;483,80949999999996
1850;693,1456999999999;579,80095;483,80949999999996
1851;694,1458;579,80095;484,80949999999996
1852;694,1458;580,3010499999999;484,80949999999996
1853;695,146;581,3009999999999;485,82899999999995
1854;695,146;581,8013;485,82899999999995
1855;695,146;582,7967;486,8139
1856;696,146;582,7967;486,8139
1857;697,1460999999999;583,80185;487,8214
1858;697,1460999999999;583,80185;487,8214
1859;698,1467;583,80185;488,8216
1860;698,1467;584,302;489,8218
1861;699,1471;584,302;490,822
1862;700,1469999999999;585,3021;490,822
1863;700,1469999999999;585,3021;491,8223
1864;701,1473;585,80225;491,8223
1865;703,1474999999999;586,81255;492,82259999999997
1866;705,1483;587,3084;492,82259999999997
1867;706,148;587,8085;492,82259999999997
1868;706,148;587,8085;492,82259999999997
1869;706,148;588,8086999999999;493,823
1870;707,1726;588,8086999999999;493,823
1871;708,1488999999999;589,30885;494,8229
1872;708,1488999999999;589,8086999999999;494,8229
1873;708,1488999999999;590,30885;494,8229
1874;709,1488999999999;590,8091499999999;495,8232
1875;710,1495;591,30925;495,8232
1876;710,1495;592,3045;495,8232
1877;710,1495;592,3045;496,8236
1878;710,1495;593,3098;496,8236
1879;710,1495;593,3098;497,8236
1880;711,1492;593,80995;497,8236
1881;711,1492;593,80995;497,8236
1882;711,1492;594,3100999999999;498,8237
1883;711,1492;594,8102;498,8237
1884;712,1497999999999;595,3102;499,8241
1885;712,1497999999999;596,31015;499,8241
1886;712,1497999999999;596,81025;500,8243
1887;713,1497999999999;597,39085;500,8243
1888;713,1497999999999;597,89095;501,8245
1889;713,1497999999999;597,89095;501,8245
1890;714,1506999999999;598,3911499999999;501,8245
1891;714,1506999999999;598,8453499999999;502,8248
1892;715,1503;598,8453499999999;502,8248
1893;715,1503;598,8453499999999;502,8248
1894;716,1504;599,3453499999999;503,82489999999996
1895;716,1504;600,34555;503,82489999999996
1896;716,1504;600,34555;503,82489999999996
1897;717,1505;600,34555;503,82489999999996
1898;717,1505;601,3458499999999;504,82509999999996
1899;718,1517;601,3458499999999;504,82509999999996
1900;719,1512;601,8459;505,8257
1901;719,1512;602,34605;505,8257
1902;720,1515999999999;602,34605;505,8257
1903;722,1518;602,84615;506,91069999999996
1904;723,1524;603,3414;507,82899999999995
1905;723,1524;603,8413499999999;507,82899999999995
1906;723,1524;604,3464;508,82939999999996
1907;724,1526;604,8467999999999;508,82939999999996
1908;725,1524999999999;604,8467999999999;509,8295
1909;725,1524999999999;605,3469;509,8295
1910;725,1524999999999;605,8593;510,8298
1911;726,1526;606,85295;510,8298
1912;726,1526;606,85295;510,8298
1913;727,1528;607,3537;511,82989999999995
1914;727,1528;608,35385;511,82989999999995
1915;728,1533999999999;608,8539499999999;511,82989999999995
1916;730,1537;608,8539499999999;512,8302
1917;730,1537;609,35335;512,8302
1918;731,1537;609,8534999999999;512,8302
1919;731,1537;610,35365;513,8306
1920;732,154;610,8538;513,8306
1921;732,154;610,8538;513,8306
1922;733,1542999999999;611,3539;513,8306
1923;736,1554;611,8539999999999;514,8306
1924;736,1554;612,3496;514,8306
1925;736,1554;612,8543;514,8306
1926;736,1554;613,3544999999999;515,8314
1927;737,1551999999999;613,8546;515,8478
1928;737,1551999999999;614,8544499999999;515,8478
1929;737,1551999999999;615,35455;516,842
1930;738,1555999999999;615,8548499999999;516,842
1931;738,1555999999999;616,8551;516,842
1932;738,1555999999999;616,8551;517,8426
1933;739,156;617,86475;517,8426
1934;739,156;617,86475;518,8426
1935;739,156;618,3614;518,8426
1936;740,1560999999999;618,8615;518,8426
1937;741,1560999999999;619,86185;519,843
1938;742,1560999999999;619,86185;520,843
1939;743,1564999999999;620,3616999999999;520,843
1940;744,1571;620,86185;521,8432
1941;744,1571;621,86185;521,8432
1942;745,1569;622,3571;522,8435
1943;746,1572;622,3571;522,8435
1944;746,1572;622,8575;523,8438
1945;747,1573;623,3625499999999;523,8438
1946;747,1573;623,8627;523,8438
1947;748,1578;624,3628;523,8438
1948;749,1577;624,3628;524,8439
1949;753,1586;625,36285;524,8439
1950;754,1591;625,8629999999999;524,8439
1951;755,16;625,8629999999999;525,8548999999999
1952;756,1592999999999;626,08205;526,8552
1953;756,1592999999999;626,58215;526,8552
1954;756,1592999999999;627,0822499999999;527,8557999999999
1955;757,1596;627,0822499999999;527,8557999999999
1956;757,1596;627,5919;527,8557999999999
1957;757,1596;627,5919;527,8557999999999
1958;759,1604;628,092;528,8557999999999
1959;759,1604;628,5885499999999;528,8557999999999
1960;760,1604;628,5885499999999;529,856
1961;760,1604;628,5885499999999;529,856
1962;761,1605999999999;629,58885;529,856
1963;763,1608;629,58885;529,856
1964;763,1608;629,7062999999999;530,8562
1965;763,1608;630,2063999999999;530,8562
1966;763,1608;630,5886499999999;530,8562
1967;763,1608;630,70645;530,8562
1968;764,1618;631,20665;531,8565
1969;764,1618;631,5892;531,8565
1970;764,1618;632,207;532,8568
1971;764,1618;632,5893;532,8568
1972;765,1614;632,5893;532,8568
1973;765,1614;633,5896;533,8569
1974;765,1614;633,5896;533,8569
1975;766,1614999999999;634,5897;534,8571
1976;766,1614999999999;634,5897;534,8571
1977;766,1614999999999;635,5899499999999;535,8804
1978;767,1618;636,0899999999999;535,8804
1979;767,1618;636,5901;536,8686
1980;767,1618;636,5901;537,8691
1981;768,1623;637,6007;537,8691
1982;768,1623;638,5962999999999;538,8691
1983;768,1623;639,0962999999999;538,8691
1984;769,1622;640,09685;539,8695
1985;769,1622;641,09695;539,8695
1986;770,1626;641,09695;539,8695
1987;770,1626;641,5971;540,8695
1988;770,1626;642,5974;540,8695
1989;771,1632;642,5974;541,8699
1990;771,1632;643,09755;541,8699
1991;771,1632;643,09755;541,8699
1992;774,164;643,59775;541,8699
1993;775,1635;644,59785;542,87
1994;775,1635;644,59785;542,87
1995;775,1635;644,59785;543,8702999999999
1996;776,1646;644,59785;543,8702999999999
1997;777,164;646,0917;543,8702999999999
1998;778,1645;646,0917;544,8704
1999;778,1645;646,5921;544,8704
2000;779,1644;647,0985999999999;544,8704
2001;779,1644;647,5985999999999;544,8704
2002;779,1644;648,0921999999999;545,889
2003;780,1650999999999;648,5989;546,882
2004;781,1649;648,5989;546,882
2005;782,1650999999999;648,5989;546,882
2006;782,1650999999999;649,5989;547,8824999999999
2007;782,1650999999999;649,5989;547,8824999999999
2008;783,1653;650,09255;547,8824999999999
2009;784,1658;650,5926499999999;548,8826
2010;784,1658;651,09275;548,8826
2011;784,1658;651,5929;548,8826
2012;785,1660999999999;652,09305;549,8828
2013;786,1659999999999;652,5931499999999;549,8828
2014;787,1668;653,5935;549,8828
2015;787,1668;654,5938;550,8829
2016;787,1668;654,5938;550,8829
2017;788,1667;655,09395;550,8829
2018;788,1667;655,09395;551,8832
2019;788,1667;656,10435;551,8832
2020;789,1667;656,6044999999999;552,8833999999999
2021;789,1667;656,6044999999999;552,8833999999999
2022;790,1671;657,5999499999999;552,8833999999999
2023;790,1671;657,5999499999999;553,8833
2024;790,1671;657,5999499999999;553,8833
2025;791,1671;658,60025;553,8833
2026;791,1671;658,60025;554,8838999999999
2027;791,1671;659,1003499999999;555,8847999999999
2028;792,1673;659,60025;556,4913
2029;792,1673;660,60045;557,0205
2030;792,1673;660,60045;557,0205
2031;793,1677;661,32105;557,0205
2032;793,1677;661,82115;558,0137
2033;794,1685;663,32155;559,0141
2034;795,1682;663,32155;559,0141
2035;796,1682;663,82165;559,0141
2036;798,169;664,3218499999999;560,0142
2037;800,1691999999999;664,42805;561,0145
2038;801,1694;664,42805;561,0145
2039;801,1694;665,322;561,0145
2040;801,1694;665,322;562,015
2041;802,1696;665,8312;562,015
2042;802,1696;666,3313499999999;562,015
2043;803,1703;666,3313499999999;563,0151
2044;803,1703;667,3283;563,0151
2045;804,1707;667,3283;564,0151
2046;804,1707;667,3283;565,0154
2047;805,1700999999999;668,3287;565,0154
2048;806,1705;668,3287;566,0325
2049;806,1705;669,3288;566,0325
2050;807,1705999999999;669,8287;566,0325
2051;807,1705999999999;669,8287;567,0266
2052;808,1712;671,3291499999999;567,0266
2053;808,1712;671,82925;567,0266
2054;808,1712;671,82925;567,0266
2055;808,1712;671,82925;568,0274999999999
2056;808,1712;672,8294;568,127
2057;809,1710999999999;672,8294;569,0274999999999
2058;809,1710999999999;672,8294;569,0274999999999
2059;809,1710999999999;673,3295499999999;569,1272
2060;809,1710999999999;673,82975;570,0274999999999
2061;810,1718;674,32985;570,0274999999999
2062;810,1718;674,32985;571,1276
2063;810,1718;675,3301;572,1279
2064;811,1716;675,3301;572,1279
2065;811,1716;675,83935;573,0282
2066;811,1716;676,8363499999999;573,1281
2067;812,1718;677,33645;573,1281
2068;812,1718;677,8364;574,0283999999999
2069;812,1718;678,3365;574,1284999999999
2070;813,1719999999999;678,3365;574,1284999999999
2071;815,1723999999999;679,33665;575,0286
2072;815,1723999999999;679,8367;575,1288
2073;816,1726;680,837;576,1288
2074;817,1728999999999;680,837;577,0400999999999
2075;817,1728999999999;680,837;577,0400999999999
2076;818,1735;681,8372999999999;577,1292
2077;818,1735;681,8372999999999;578,0409
2078;818,1735;681,8372999999999;578,0409
2079;819,1741;682,83745;578,0409
2080;819,1741;682,83745;579,0407
2081;821,1737999999999;683,33755;579,0407
2082;822,1741;683,33755;579,0407
2083;822,1741;684,3379;580,0408
2084;822,1741;684,3379;581,0409999999999
2085;823,1741999999999;684,8380999999999;581,0409999999999
2086;823,1741999999999;685,3380999999999;581,0409999999999
2087;823,1741999999999;685,3380999999999;582,0413
2088;824,1752;685,83825;582,0413
2089;824,1752;687,3438;583,0416
2090;825,1748;687,3438;583,0416
2091;825,1748;687,3438;583,0416
2092;825,1748;687,56075;584,0417
2093;826,1752;688,3444999999999;584,0417
2094;826,1752;688,84465;585,0418999999999
2095;826,1752;688,84465;585,0418999999999
2096;827,1750999999999;689,84515;585,0418999999999
2097;827,1750999999999;689,84515;586,0613
2098;827,1750999999999;689,84515;586,0613
2099;828,1757;690,34485;586,0613
2100;828,1757;690,8448;587,0535
2101;828,1757;690,8448;587,0535
2102;829,1757;691,8453;587,0535
2103;830,1759999999999;692,84555;588,0541
2104;831,1759999999999;692,84555;588,0541
2105;831,1759999999999;693,3457;588,0541
2106;831,1759999999999;693,84575;589,054
2107;832,1762;694,3458999999999;590,0543
2108;832,1762;694,8458499999999;591,0545
2109;832,1762;695,84615;592,0548
2110;832,1762;696,3462;592,0548
2111;833,1764999999999;696,8463499999999;592,0548
2112;833,1764999999999;696,8463499999999;592,0548
2113;833,1764999999999;696,8463499999999;593,0550999999999
2114;833,1764999999999;697,87765;593,0550999999999
